id,skill_id,type,question_vi,question_en,options,correct_answer,difficulty,hint_vi
SK05_0351,SK05,multiple_choice,13 + 12 = ?,13 + 12 = ?,"23,27,28,25",25,3,Đếm thêm 12 từ số 13
SK05_0352,SK05,multiple_choice,Tính tổng: 13 cộng 13,Calculate: 13 plus 13,"27,26,24,25",26,3,13 + 13 = ?
SK05_0353,SK05,multiple_choice,"Bé có 13 cái kẹo, được thêm 14 cái. Bé có tất cả mấy cái?",13 candies plus 14 more. Total?,"27,30,28,25",27,3,Đếm tất cả kẹo lại
SK05_0354,SK05,multiple_choice,13 + 15 = ?,13 + 15 = ?,"26,28,30,27",28,3,Đếm thêm 15 từ số 13
SK05_0355,SK05,multiple_choice,Tính tổng: 13 cộng 16,Calculate: 13 plus 16,"32,27,30,29",29,3,13 + 16 = ?
SK05_0356,SK05,multiple_choice,"Bé có 13 cái kẹo, được thêm 17 cái. Bé có tất cả mấy cái?",13 candies plus 17 more. Total?,"32,31,30,28",30,3,Đếm tất cả kẹo lại
SK05_0357,SK05,multiple_choice,13 + 18 = ?,13 + 18 = ?,"34,31,32,33",31,3,Đếm thêm 18 từ số 13
SK05_0358,SK05,multiple_choice,Tính tổng: 13 cộng 19,Calculate: 13 plus 19,"32,35,34,31",32,3,13 + 19 = ?
SK05_0359,SK05,multiple_choice,"Bé có 13 cái kẹo, được thêm 20 cái. Bé có tất cả mấy cái?",13 candies plus 20 more. Total?,"34,33,31,36",33,3,Đếm tất cả kẹo lại
SK05_0360,SK05,multiple_choice,13 + 21 = ?,13 + 21 = ?,"37,33,34,36",34,3,Đếm thêm 21 từ số 13
SK05_0361,SK05,multiple_choice,Tính tổng: 13 cộng 22,Calculate: 13 plus 22,"36,34,38,35",35,3,13 + 22 = ?
SK05_0362,SK05,multiple_choice,"Bé có 13 cái kẹo, được thêm 23 cái. Bé có tất cả mấy cái?",13 candies plus 23 more. Total?,"35,39,37,36",36,3,Đếm tất cả kẹo lại
SK05_0363,SK05,multiple_choice,13 + 24 = ?,13 + 24 = ?,"35,38,37,36",37,3,Đếm thêm 24 từ số 13
SK05_0364,SK05,multiple_choice,Tính tổng: 13 cộng 25,Calculate: 13 plus 25,"40,36,41,38",38,3,13 + 25 = ?
SK05_0365,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 0 cái. Bé có tất cả mấy cái?",14 candies plus 0 more. Total?,"17,12,16,14",14,2,Đếm tất cả kẹo lại
SK05_0366,SK05,multiple_choice,14 + 1 = ?,14 + 1 = ?,"15,18,14,13",15,2,Đếm thêm 1 từ số 14
SK05_0367,SK05,multiple_choice,Tính tổng: 14 cộng 2,Calculate: 14 plus 2,"16,18,14,19",16,2,14 + 2 = ?
SK05_0368,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 3 cái. Bé có tất cả mấy cái?",14 candies plus 3 more. Total?,"17,20,18,15",17,2,Đếm tất cả kẹo lại
SK05_0369,SK05,multiple_choice,14 + 4 = ?,14 + 4 = ?,"21,18,17,16",18,2,Đếm thêm 4 từ số 14
SK05_0370,SK05,multiple_choice,Tính tổng: 14 cộng 5,Calculate: 14 plus 5,"17,20,19,21",19,2,14 + 5 = ?
SK05_0371,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 6 cái. Bé có tất cả mấy cái?",14 candies plus 6 more. Total?,"18,22,20,23",20,2,Đếm tất cả kẹo lại
SK05_0372,SK05,multiple_choice,14 + 7 = ?,14 + 7 = ?,"22,24,23,21",21,3,Đếm thêm 7 từ số 14
SK05_0373,SK05,multiple_choice,Tính tổng: 14 cộng 8,Calculate: 14 plus 8,"22,23,24,21",22,3,14 + 8 = ?
SK05_0374,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 9 cái. Bé có tất cả mấy cái?",14 candies plus 9 more. Total?,"21,24,25,23",23,3,Đếm tất cả kẹo lại
SK05_0375,SK05,multiple_choice,14 + 10 = ?,14 + 10 = ?,"22,27,26,24",24,3,Đếm thêm 10 từ số 14
SK05_0376,SK05,multiple_choice,Tính tổng: 14 cộng 11,Calculate: 14 plus 11,"26,25,24,27",25,3,14 + 11 = ?
SK05_0377,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 12 cái. Bé có tất cả mấy cái?",14 candies plus 12 more. Total?,"25,28,26,24",26,3,Đếm tất cả kẹo lại
SK05_0378,SK05,multiple_choice,14 + 13 = ?,14 + 13 = ?,"25,30,27,28",27,3,Đếm thêm 13 từ số 14
SK05_0379,SK05,multiple_choice,Tính tổng: 14 cộng 14,Calculate: 14 plus 14,"28,29,26,31",28,3,14 + 14 = ?
SK05_0380,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 15 cái. Bé có tất cả mấy cái?",14 candies plus 15 more. Total?,"30,32,31,29",29,3,Đếm tất cả kẹo lại
SK05_0381,SK05,multiple_choice,14 + 16 = ?,14 + 16 = ?,"30,28,29,33",30,3,Đếm thêm 16 từ số 14
SK05_0382,SK05,multiple_choice,Tính tổng: 14 cộng 17,Calculate: 14 plus 17,"31,30,29,34",31,3,14 + 17 = ?
SK05_0383,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 18 cái. Bé có tất cả mấy cái?",14 candies plus 18 more. Total?,"33,32,34,31",32,3,Đếm tất cả kẹo lại
SK05_0384,SK05,multiple_choice,14 + 19 = ?,14 + 19 = ?,"35,34,36,33",33,3,Đếm thêm 19 từ số 14
SK05_0385,SK05,multiple_choice,Tính tổng: 14 cộng 20,Calculate: 14 plus 20,"36,37,35,34",34,3,14 + 20 = ?
SK05_0386,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 21 cái. Bé có tất cả mấy cái?",14 candies plus 21 more. Total?,"38,33,37,35",35,3,Đếm tất cả kẹo lại
SK05_0387,SK05,multiple_choice,14 + 22 = ?,14 + 22 = ?,"38,36,34,35",36,3,Đếm thêm 22 từ số 14
SK05_0388,SK05,multiple_choice,Tính tổng: 14 cộng 23,Calculate: 14 plus 23,"38,36,40,37",37,3,14 + 23 = ?
SK05_0389,SK05,multiple_choice,"Bé có 14 cái kẹo, được thêm 24 cái. Bé có tất cả mấy cái?",14 candies plus 24 more. Total?,"38,39,41,37",38,3,Đếm tất cả kẹo lại
SK05_0390,SK05,multiple_choice,14 + 25 = ?,14 + 25 = ?,"41,40,39,37",39,3,Đếm thêm 25 từ số 14
SK05_0391,SK05,multiple_choice,Tính tổng: 15 cộng 0,Calculate: 15 plus 0,"13,17,15,14",15,2,15 + 0 = ?
SK05_0392,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 1 cái. Bé có tất cả mấy cái?",15 candies plus 1 more. Total?,"18,14,17,16",16,2,Đếm tất cả kẹo lại
SK05_0393,SK05,multiple_choice,15 + 2 = ?,15 + 2 = ?,"15,18,19,17",17,2,Đếm thêm 2 từ số 15
SK05_0394,SK05,multiple_choice,Tính tổng: 15 cộng 3,Calculate: 15 plus 3,"21,16,18,19",18,2,15 + 3 = ?
SK05_0395,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 4 cái. Bé có tất cả mấy cái?",15 candies plus 4 more. Total?,"20,19,17,21",19,2,Đếm tất cả kẹo lại
SK05_0396,SK05,multiple_choice,15 + 5 = ?,15 + 5 = ?,"20,22,19,21",20,2,Đếm thêm 5 từ số 15
SK05_0397,SK05,multiple_choice,Tính tổng: 15 cộng 6,Calculate: 15 plus 6,"24,23,22,21",21,3,15 + 6 = ?
SK05_0398,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 7 cái. Bé có tất cả mấy cái?",15 candies plus 7 more. Total?,"22,24,21,23",22,3,Đếm tất cả kẹo lại
SK05_0399,SK05,multiple_choice,15 + 8 = ?,15 + 8 = ?,"21,26,23,22",23,3,Đếm thêm 8 từ số 15
SK05_0400,SK05,multiple_choice,Tính tổng: 15 cộng 9,Calculate: 15 plus 9,"22,24,27,26",24,3,15 + 9 = ?
SK05_0401,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 10 cái. Bé có tất cả mấy cái?",15 candies plus 10 more. Total?,"27,28,26,25",25,3,Đếm tất cả kẹo lại
SK05_0402,SK05,multiple_choice,15 + 11 = ?,15 + 11 = ?,"29,24,25,26",26,3,Đếm thêm 11 từ số 15
SK05_0403,SK05,multiple_choice,Tính tổng: 15 cộng 12,Calculate: 15 plus 12,"28,29,25,27",27,3,15 + 12 = ?
SK05_0404,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 13 cái. Bé có tất cả mấy cái?",15 candies plus 13 more. Total?,"26,28,31,29",28,3,Đếm tất cả kẹo lại
SK05_0405,SK05,multiple_choice,15 + 14 = ?,15 + 14 = ?,"32,31,29,30",29,3,Đếm thêm 14 từ số 15
SK05_0406,SK05,multiple_choice,Tính tổng: 15 cộng 15,Calculate: 15 plus 15,"33,32,28,30",30,3,15 + 15 = ?
SK05_0407,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 16 cái. Bé có tất cả mấy cái?",15 candies plus 16 more. Total?,"29,31,34,33",31,3,Đếm tất cả kẹo lại
SK05_0408,SK05,multiple_choice,15 + 17 = ?,15 + 17 = ?,"34,33,32,30",32,3,Đếm thêm 17 từ số 15
SK05_0409,SK05,multiple_choice,Tính tổng: 15 cộng 18,Calculate: 15 plus 18,"33,35,34,31",33,3,15 + 18 = ?
SK05_0410,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 19 cái. Bé có tất cả mấy cái?",15 candies plus 19 more. Total?,"33,36,34,32",34,3,Đếm tất cả kẹo lại
SK05_0411,SK05,multiple_choice,15 + 20 = ?,15 + 20 = ?,"33,35,38,36",35,3,Đếm thêm 20 từ số 15
SK05_0412,SK05,multiple_choice,Tính tổng: 15 cộng 21,Calculate: 15 plus 21,"38,36,39,37",36,3,15 + 21 = ?
SK05_0413,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 22 cái. Bé có tất cả mấy cái?",15 candies plus 22 more. Total?,"37,39,36,38",37,3,Đếm tất cả kẹo lại
SK05_0414,SK05,multiple_choice,15 + 23 = ?,15 + 23 = ?,"38,40,41,39",38,3,Đếm thêm 23 từ số 15
SK05_0415,SK05,multiple_choice,Tính tổng: 15 cộng 24,Calculate: 15 plus 24,"41,40,39,37",39,3,15 + 24 = ?
SK05_0416,SK05,multiple_choice,"Bé có 15 cái kẹo, được thêm 25 cái. Bé có tất cả mấy cái?",15 candies plus 25 more. Total?,"40,43,39,38",40,3,Đếm tất cả kẹo lại
SK05_0417,SK05,multiple_choice,16 + 0 = ?,16 + 0 = ?,"17,16,15,18",16,2,Đếm thêm 0 từ số 16
SK05_0418,SK05,multiple_choice,Tính tổng: 16 cộng 1,Calculate: 16 plus 1,"19,18,17,16",17,2,16 + 1 = ?
SK05_0419,SK05,multiple_choice,"Bé có 16 cái kẹo, được thêm 2 cái. Bé có tất cả mấy cái?",16 candies plus 2 more. Total?,"18,16,20,21",18,2,Đếm tất cả kẹo lại
SK05_0420,SK05,multiple_choice,16 + 3 = ?,16 + 3 = ?,"18,20,17,19",19,2,Đếm thêm 3 từ số 16
SK05_0421,SK05,multiple_choice,Tính tổng: 16 cộng 4,Calculate: 16 plus 4,"18,20,19,22",20,2,16 + 4 = ?
SK05_0422,SK05,multiple_choice,"Bé có 16 cái kẹo, được thêm 5 cái. Bé có tất cả mấy cái?",16 candies plus 5 more. Total?,"22,19,23,21",21,3,Đếm tất cả kẹo lại
SK05_0423,SK05,multiple_choice,16 + 6 = ?,16 + 6 = ?,"23,24,22,20",22,3,Đếm thêm 6 từ số 16
SK05_0424,SK05,multiple_choice,Tính tổng: 16 cộng 7,Calculate: 16 plus 7,"26,23,24,25",23,3,16 + 7 = ?
SK05_0425,SK05,multiple_choice,"Bé có 16 cái kẹo, được thêm 8 cái. Bé có tất cả mấy cái?",16 candies plus 8 more. Total?,"24,23,27,22",24,3,Đếm tất cả kẹo lại
SK05_0426,SK05,multiple_choice,16 + 9 = ?,16 + 9 = ?,"27,24,25,28",25,3,Đếm thêm 9 từ số 16
SK05_0427,SK05,multiple_choice,Tính tổng: 16 cộng 10,Calculate: 16 plus 10,"28,24,26,25",26,3,16 + 10 = ?
SK05_0428,SK05,multiple_choice,"Bé có 16 cái kẹo, được thêm 11 cái. Bé có tất cả mấy cái?",16 candies plus 11 more. Total?,"26,30,27,29",27,3,Đếm tất cả kẹo lại
SK05_0429,SK05,multiple_choice,16 + 12 = ?,16 + 12 = ?,"28,27,29,31",28,3,Đếm thêm 12 từ số 16
SK05_0430,SK05,multiple_choice,Tính tổng: 16 cộng 13,Calculate: 16 plus 13,"31,29,27,32",29,3,16 + 13 = ?
SK05_0431,SK05,multiple_choice,"Bé có 16 cái kẹo, được thêm 14 cái. Bé có tất cả mấy cái?",16 candies plus 14 more. Total?,"33,30,28,32",30,3,Đếm tất cả kẹo lại
SK05_0432,SK05,multiple_choice,16 + 15 = ?,16 + 15 = ?,"29,34,30,31",31,3,Đếm thêm 15 từ số 16
SK05_0433,SK05,multiple_choice,Tính tổng: 16 cộng 16,Calculate: 16 plus 16,"33,35,32,31",32,3,16 + 16 = ?
SK05_0434,SK05,multiple_choice,"Bé có 16 cái kẹo, được thêm 17 cái. Bé có tất cả mấy cái?",16 candies plus 17 more. Total?,"32,34,33,36",33,3,Đếm tất cả kẹo lại
SK05_0435,SK05,multiple_choice,16 + 18 = ?,16 + 18 = ?,"37,32,34,33",34,3,Đếm thêm 18 từ số 16
SK05_0436,SK05,multiple_choice,Tính tổng: 16 cộng 19,Calculate: 16 plus 19,"36,35,37,34",35,3,16 + 19 = ?
SK05_0437,SK05,multiple_choice,"Bé có 16 cái kẹo, được thêm 20 cái. Bé có tất cả mấy cái?",16 candies plus 20 more. Total?,"34,39,37,36",36,3,Đếm tất cả kẹo lại
SK05_0438,SK05,multiple_choice,16 + 21 = ?,16 + 21 = ?,"35,37,36,39",37,3,Đếm thêm 21 từ số 16
SK05_0439,SK05,multiple_choice,Tính tổng: 16 cộng 22,Calculate: 16 plus 22,"41,39,37,38",38,3,16 + 22 = ?
SK05_0440,SK05,multiple_choice,"Bé có 16 cái kẹo, được thêm 23 cái. Bé có tất cả mấy cái?",16 candies plus 23 more. Total?,"42,37,39,38",39,3,Đếm tất cả kẹo lại
SK05_0441,SK05,multiple_choice,16 + 24 = ?,16 + 24 = ?,"43,40,41,38",40,3,Đếm thêm 24 từ số 16
SK05_0442,SK05,multiple_choice,Tính tổng: 16 cộng 25,Calculate: 16 plus 25,"43,42,41,39",41,3,16 + 25 = ?
SK05_0443,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 0 cái. Bé có tất cả mấy cái?",17 candies plus 0 more. Total?,"18,15,17,19",17,2,Đếm tất cả kẹo lại
SK05_0444,SK05,multiple_choice,17 + 1 = ?,17 + 1 = ?,"17,18,16,21",18,2,Đếm thêm 1 từ số 17
SK05_0445,SK05,multiple_choice,Tính tổng: 17 cộng 2,Calculate: 17 plus 2,"21,18,17,19",19,2,17 + 2 = ?
SK05_0446,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 3 cái. Bé có tất cả mấy cái?",17 candies plus 3 more. Total?,"20,21,19,23",20,2,Đếm tất cả kẹo lại
SK05_0447,SK05,multiple_choice,17 + 4 = ?,17 + 4 = ?,"19,23,24,21",21,3,Đếm thêm 4 từ số 17
SK05_0448,SK05,multiple_choice,Tính tổng: 17 cộng 5,Calculate: 17 plus 5,"24,25,22,23",22,3,17 + 5 = ?
SK05_0449,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 6 cái. Bé có tất cả mấy cái?",17 candies plus 6 more. Total?,"25,22,23,26",23,3,Đếm tất cả kẹo lại
SK05_0450,SK05,multiple_choice,17 + 7 = ?,17 + 7 = ?,"24,25,22,26",24,3,Đếm thêm 7 từ số 17
SK05_0451,SK05,multiple_choice,Tính tổng: 17 cộng 8,Calculate: 17 plus 8,"25,26,27,28",25,3,17 + 8 = ?
SK05_0452,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 9 cái. Bé có tất cả mấy cái?",17 candies plus 9 more. Total?,"26,25,24,28",26,3,Đếm tất cả kẹo lại
SK05_0453,SK05,multiple_choice,17 + 10 = ?,17 + 10 = ?,"27,30,28,26",27,3,Đếm thêm 10 từ số 17
SK05_0454,SK05,multiple_choice,Tính tổng: 17 cộng 11,Calculate: 17 plus 11,"26,28,31,30",28,3,17 + 11 = ?
SK05_0455,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 12 cái. Bé có tất cả mấy cái?",17 candies plus 12 more. Total?,"32,29,30,28",29,3,Đếm tất cả kẹo lại
SK05_0456,SK05,multiple_choice,17 + 13 = ?,17 + 13 = ?,"33,32,29,30",30,3,Đếm thêm 13 từ số 17
SK05_0457,SK05,multiple_choice,Tính tổng: 17 cộng 14,Calculate: 17 plus 14,"29,31,32,34",31,3,17 + 14 = ?
SK05_0458,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 15 cái. Bé có tất cả mấy cái?",17 candies plus 15 more. Total?,"35,31,32,34",32,3,Đếm tất cả kẹo lại
SK05_0459,SK05,multiple_choice,17 + 16 = ?,17 + 16 = ?,"33,31,34,35",33,3,Đếm thêm 16 từ số 17
SK05_0460,SK05,multiple_choice,Tính tổng: 17 cộng 17,Calculate: 17 plus 17,"34,36,35,33",34,3,17 + 17 = ?
SK05_0461,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 18 cái. Bé có tất cả mấy cái?",17 candies plus 18 more. Total?,"35,34,33,37",35,3,Đếm tất cả kẹo lại
SK05_0462,SK05,multiple_choice,17 + 19 = ?,17 + 19 = ?,"34,38,36,35",36,3,Đếm thêm 19 từ số 17
SK05_0463,SK05,multiple_choice,Tính tổng: 17 cộng 20,Calculate: 17 plus 20,"39,36,35,37",37,3,17 + 20 = ?
SK05_0464,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 21 cái. Bé có tất cả mấy cái?",17 candies plus 21 more. Total?,"41,40,38,36",38,3,Đếm tất cả kẹo lại
SK05_0465,SK05,multiple_choice,17 + 22 = ?,17 + 22 = ?,"39,41,42,38",39,3,Đếm thêm 22 từ số 17
SK05_0466,SK05,multiple_choice,Tính tổng: 17 cộng 23,Calculate: 17 plus 23,"42,40,41,38",40,3,17 + 23 = ?
SK05_0467,SK05,multiple_choice,"Bé có 17 cái kẹo, được thêm 24 cái. Bé có tất cả mấy cái?",17 candies plus 24 more. Total?,"43,42,41,39",41,3,Đếm tất cả kẹo lại
SK05_0468,SK05,multiple_choice,17 + 25 = ?,17 + 25 = ?,"40,42,41,43",42,3,Đếm thêm 25 từ số 17
SK05_0469,SK05,multiple_choice,Tính tổng: 18 cộng 0,Calculate: 18 plus 0,"20,18,17,16",18,2,18 + 0 = ?
SK05_0470,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 1 cái. Bé có tất cả mấy cái?",18 candies plus 1 more. Total?,"22,18,19,20",19,2,Đếm tất cả kẹo lại
SK05_0471,SK05,multiple_choice,18 + 2 = ?,18 + 2 = ?,"20,19,23,18",20,2,Đếm thêm 2 từ số 18
SK05_0472,SK05,multiple_choice,Tính tổng: 18 cộng 3,Calculate: 18 plus 3,"19,23,21,22",21,3,18 + 3 = ?
SK05_0473,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 4 cái. Bé có tất cả mấy cái?",18 candies plus 4 more. Total?,"21,25,23,22",22,3,Đếm tất cả kẹo lại
SK05_0474,SK05,multiple_choice,18 + 5 = ?,18 + 5 = ?,"22,25,23,26",23,3,Đếm thêm 5 từ số 18
SK05_0475,SK05,multiple_choice,Tính tổng: 18 cộng 6,Calculate: 18 plus 6,"26,22,23,24",24,3,18 + 6 = ?
SK05_0476,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 7 cái. Bé có tất cả mấy cái?",18 candies plus 7 more. Total?,"28,26,23,25",25,3,Đếm tất cả kẹo lại
SK05_0477,SK05,multiple_choice,18 + 8 = ?,18 + 8 = ?,"26,29,25,28",26,3,Đếm thêm 8 từ số 18
SK05_0478,SK05,multiple_choice,Tính tổng: 18 cộng 9,Calculate: 18 plus 9,"28,29,30,27",27,3,18 + 9 = ?
SK05_0479,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 10 cái. Bé có tất cả mấy cái?",18 candies plus 10 more. Total?,"28,26,27,31",28,3,Đếm tất cả kẹo lại
SK05_0480,SK05,multiple_choice,18 + 11 = ?,18 + 11 = ?,"27,30,28,29",29,3,Đếm thêm 11 từ số 18
SK05_0481,SK05,multiple_choice,Tính tổng: 18 cộng 12,Calculate: 18 plus 12,"30,31,28,29",30,3,18 + 12 = ?
SK05_0482,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 13 cái. Bé có tất cả mấy cái?",18 candies plus 13 more. Total?,"31,29,30,32",31,3,Đếm tất cả kẹo lại
SK05_0483,SK05,multiple_choice,18 + 14 = ?,18 + 14 = ?,"35,34,33,32",32,3,Đếm thêm 14 từ số 18
SK05_0484,SK05,multiple_choice,Tính tổng: 18 cộng 15,Calculate: 18 plus 15,"32,34,35,33",33,3,18 + 15 = ?
SK05_0485,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 16 cái. Bé có tất cả mấy cái?",18 candies plus 16 more. Total?,"34,35,36,37",34,3,Đếm tất cả kẹo lại
SK05_0486,SK05,multiple_choice,18 + 17 = ?,18 + 17 = ?,"37,38,36,35",35,3,Đếm thêm 17 từ số 18
SK05_0487,SK05,multiple_choice,Tính tổng: 18 cộng 18,Calculate: 18 plus 18,"35,39,34,36",36,3,18 + 18 = ?
SK05_0488,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 19 cái. Bé có tất cả mấy cái?",18 candies plus 19 more. Total?,"39,36,37,40",37,3,Đếm tất cả kẹo lại
SK05_0489,SK05,multiple_choice,18 + 20 = ?,18 + 20 = ?,"36,38,41,37",38,3,Đếm thêm 20 từ số 18
SK05_0490,SK05,multiple_choice,Tính tổng: 18 cộng 21,Calculate: 18 plus 21,"37,38,41,39",39,3,18 + 21 = ?
SK05_0491,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 22 cái. Bé có tất cả mấy cái?",18 candies plus 22 more. Total?,"41,40,38,42",40,3,Đếm tất cả kẹo lại
SK05_0492,SK05,multiple_choice,18 + 23 = ?,18 + 23 = ?,"41,42,39,43",41,3,Đếm thêm 23 từ số 18
SK05_0493,SK05,multiple_choice,Tính tổng: 18 cộng 24,Calculate: 18 plus 24,"42,41,44,45",42,3,18 + 24 = ?
SK05_0494,SK05,multiple_choice,"Bé có 18 cái kẹo, được thêm 25 cái. Bé có tất cả mấy cái?",18 candies plus 25 more. Total?,"43,41,46,45",43,3,Đếm tất cả kẹo lại
SK05_0495,SK05,multiple_choice,19 + 0 = ?,19 + 0 = ?,"22,19,17,18",19,2,Đếm thêm 0 từ số 19
SK05_0496,SK05,multiple_choice,Tính tổng: 19 cộng 1,Calculate: 19 plus 1,"19,21,18,20",20,2,19 + 1 = ?
SK05_0497,SK05,multiple_choice,"Bé có 19 cái kẹo, được thêm 2 cái. Bé có tất cả mấy cái?",19 candies plus 2 more. Total?,"24,22,23,21",21,3,Đếm tất cả kẹo lại
SK05_0498,SK05,multiple_choice,19 + 3 = ?,19 + 3 = ?,"20,22,25,24",22,3,Đếm thêm 3 từ số 19
SK05_0499,SK05,multiple_choice,Tính tổng: 19 cộng 4,Calculate: 19 plus 4,"25,24,26,23",23,3,19 + 4 = ?
SK05_0500,SK05,multiple_choice,"Bé có 19 cái kẹo, được thêm 5 cái. Bé có tất cả mấy cái?",19 candies plus 5 more. Total?,"23,27,26,24",24,3,Đếm tất cả kẹo lại
SK05_0501,SK05,multiple_choice,19 + 6 = ?,19 + 6 = ?,"27,24,28,25",25,3,Đếm thêm 6 từ số 19
SK05_0502,SK05,multiple_choice,Tính tổng: 19 cộng 7,Calculate: 19 plus 7,"28,27,26,25",26,3,19 + 7 = ?
SK05_0503,SK05,multiple_choice,"Bé có 19 cái kẹo, được thêm 8 cái. Bé có tất cả mấy cái?",19 candies plus 8 more. Total?,"27,29,30,26",27,3,Đếm tất cả kẹo lại
SK05_0504,SK05,multiple_choice,19 + 9 = ?,19 + 9 = ?,"29,26,27,28",28,3,Đếm thêm 9 từ số 19
SK05_0505,SK05,multiple_choice,Tính tổng: 19 cộng 10,Calculate: 19 plus 10,"30,27,32,29",29,3,19 + 10 = ?
SK05_0506,SK05,multiple_choice,"Bé có 19 cái kẹo, được thêm 11 cái. Bé có tất cả mấy cái?",19 candies plus 11 more. Total?,"31,32,29,30",30,3,Đếm tất cả kẹo lại
SK05_0507,SK05,multiple_choice,19 + 12 = ?,19 + 12 = ?,"33,34,31,30",31,3,Đếm thêm 12 từ số 19
SK05_0508,SK05,multiple_choice,Tính tổng: 19 cộng 13,Calculate: 19 plus 13,"31,35,32,30",32,3,19 + 13 = ?
SK05_0509,SK05,multiple_choice,"Bé có 19 cái kẹo, được thêm 14 cái. Bé có tất cả mấy cái?",19 candies plus 14 more. Total?,"33,34,36,31",33,3,Đếm tất cả kẹo lại
SK05_0510,SK05,multiple_choice,19 + 15 = ?,19 + 15 = ?,"35,37,36,34",34,3,Đếm thêm 15 từ số 19
SK05_0511,SK05,multiple_choice,Tính tổng: 19 cộng 16,Calculate: 19 plus 16,"34,36,37,35",35,3,19 + 16 = ?
SK05_0512,SK05,multiple_choice,"Bé có 19 cái kẹo, được thêm 17 cái. Bé có tất cả mấy cái?",19 candies plus 17 more. Total?,"35,36,37,39",36,3,Đếm tất cả kẹo lại
SK05_0513,SK05,multiple_choice,19 + 18 = ?,19 + 18 = ?,"37,36,38,39",37,3,Đếm thêm 18 từ số 19
SK05_0514,SK05,multiple_choice,Tính tổng: 19 cộng 19,Calculate: 19 plus 19,"40,38,41,36",38,3,19 + 19 = ?
SK05_0515,SK05,multiple_choice,"Bé có 19 cái kẹo, được thêm 20 cái. Bé có tất cả mấy cái?",19 candies plus 20 more. Total?,"39,40,38,41",39,3,Đếm tất cả kẹo lại
SK05_0516,SK05,multiple_choice,19 + 21 = ?,19 + 21 = ?,"38,43,40,39",40,3,Đếm thêm 21 từ số 19
SK05_0517,SK05,multiple_choice,Tính tổng: 19 cộng 22,Calculate: 19 plus 22,"39,44,41,40",41,3,19 + 22 = ?
SK05_0518,SK05,multiple_choice,"Bé có 19 cái kẹo, được thêm 23 cái. Bé có tất cả mấy cái?",19 candies plus 23 more. Total?,"43,45,44,42",42,3,Đếm tất cả kẹo lại
SK05_0519,SK05,multiple_choice,19 + 24 = ?,19 + 24 = ?,"43,41,42,44",43,3,Đếm thêm 24 từ số 19
SK05_0520,SK05,multiple_choice,Tính tổng: 19 cộng 25,Calculate: 19 plus 25,"43,44,47,42",44,3,19 + 25 = ?
SK05_0521,SK05,multiple_choice,"Bé có 20 cái kẹo, được thêm 0 cái. Bé có tất cả mấy cái?",20 candies plus 0 more. Total?,"19,22,18,20",20,2,Đếm tất cả kẹo lại
SK05_0522,SK05,multiple_choice,20 + 1 = ?,20 + 1 = ?,"20,24,19,21",21,3,Đếm thêm 1 từ số 20
SK05_0523,SK05,multiple_choice,Tính tổng: 20 cộng 2,Calculate: 20 plus 2,"22,21,25,20",22,3,20 + 2 = ?
SK05_0524,SK05,multiple_choice,"Bé có 20 cái kẹo, được thêm 3 cái. Bé có tất cả mấy cái?",20 candies plus 3 more. Total?,"25,26,23,24",23,3,Đếm tất cả kẹo lại
SK05_0525,SK05,multiple_choice,20 + 4 = ?,20 + 4 = ?,"23,22,24,27",24,3,Đếm thêm 4 từ số 20
SK05_0526,SK05,multiple_choice,Tính tổng: 20 cộng 5,Calculate: 20 plus 5,"25,26,27,23",25,3,20 + 5 = ?
